Partner Country,Unit,region,subregion,quarter,year,value
Senegal,USD,Africa,west africa,Q1,2014,0
Senegal,USD,Africa,west africa,Q2,2014,0
Senegal,USD,Africa,west africa,Q3,2014,22993
Senegal,USD,Africa,west africa,Q4,2014,0
Senegal,USD,Africa,west africa,Q1,2015,0
Senegal,USD,Africa,west africa,Q2,2015,52374
Senegal,USD,Africa,west africa,Q3,2015,0
Senegal,USD,Africa,west africa,Q4,2015,0
Senegal,USD,Africa,west africa,Q1,2016,0
Senegal,USD,Africa,west africa,Q2,2016,0
Senegal,USD,Africa,west africa,Q3,2016,0
Senegal,USD,Africa,west africa,Q4,2016,0
Senegal,USD,Africa,west africa,Q1,2017,270088
Sierra Leone,USD,Africa,west africa,Q1,2009,0
Sierra Leone,USD,Africa,west africa,Q2,2009,0
Sierra Leone,USD,Africa,west africa,Q3,2009,33250
Sierra Leone,USD,Africa,west africa,Q4,2009,0
Sierra Leone,USD,Africa,west africa,Q1,2010,0
Sierra Leone,USD,Africa,west africa,Q2,2010,0
Sierra Leone,USD,Africa,west africa,Q3,2010,0
Sierra Leone,USD,Africa,west africa,Q4,2010,0
Sierra Leone,USD,Africa,west africa,Q1,2011,63259
Sierra Leone,USD,Africa,west africa,Q2,2011,0
Sierra Leone,USD,Africa,west africa,Q3,2011,0
Sierra Leone,USD,Africa,west africa,Q4,2011,253107
Sierra Leone,USD,Africa,west africa,Q1,2012,599558
Sierra Leone,USD,Africa,west africa,Q2,2012,0
Sierra Leone,USD,Africa,west africa,Q3,2012,0
Sierra Leone,USD,Africa,west africa,Q4,2012,92989
Sierra Leone,USD,Africa,west africa,Q1,2013,2242372
Sierra Leone,USD,Africa,west africa,Q2,2013,3520882
Sierra Leone,USD,Africa,west africa,Q3,2013,2473417
Sierra Leone,USD,Africa,west africa,Q4,2013,1016052
Sierra Leone,USD,Africa,west africa,Q1,2014,864554
Sierra Leone,USD,Africa,west africa,Q2,2014,9079459
Sierra Leone,USD,Africa,west africa,Q3,2014,2576962
Sierra Leone,USD,Africa,west africa,Q4,2014,153676
Sierra Leone,USD,Africa,west africa,Q1,2015,0
Sierra Leone,USD,Africa,west africa,Q2,2015,0
Sierra Leone,USD,Africa,west africa,Q3,2015,0
Sierra Leone,USD,Africa,west africa,Q4,2015,0
Sierra Leone,USD,Africa,west africa,Q1,2016,3447548
Sierra Leone,USD,Africa,west africa,Q2,2016,13954387
Sierra Leone,USD,Africa,west africa,Q3,2016,5069926
Sierra Leone,USD,Africa,west africa,Q4,2016,7219515
Sierra Leone,USD,Africa,west africa,Q1,2017,1654261
Singapore,USD,Asia,southeast asia,Q1,2009,0
Singapore,USD,Asia,southeast asia,Q2,2009,0
Singapore,USD,Asia,southeast asia,Q3,2009,0
Singapore,USD,Asia,southeast asia,Q4,2009,0
Singapore,USD,Asia,southeast asia,Q1,2010,0
Singapore,USD,Asia,southeast asia,Q2,2010,0
Singapore,USD,Asia,southeast asia,Q3,2010,0
Singapore,USD,Asia,southeast asia,Q4,2010,0
Singapore,USD,Asia,southeast asia,Q1,2011,0
Singapore,USD,Asia,southeast asia,Q2,2011,0
Singapore,USD,Asia,southeast asia,Q3,2011,0
Singapore,USD,Asia,southeast asia,Q4,2011,0
Singapore,USD,Asia,southeast asia,Q1,2012,0
Singapore,USD,Asia,southeast asia,Q2,2012,0
Singapore,USD,Asia,southeast asia,Q3,2012,0
Singapore,USD,Asia,southeast asia,Q4,2012,0
Singapore,USD,Asia,southeast asia,Q1,2013,0
Singapore,USD,Asia,southeast asia,Q2,2013,0
Singapore,USD,Asia,southeast asia,Q3,2013,0
Singapore,USD,Asia,southeast asia,Q4,2013,0
Singapore,USD,Asia,southeast asia,Q1,2014,0
Singapore,USD,Asia,southeast asia,Q2,2014,21877
Singapore,USD,Asia,southeast asia,Q3,2014,0
Singapore,USD,Asia,southeast asia,Q4,2014,0
Singapore,USD,Asia,southeast asia,Q1,2015,0
Singapore,USD,Asia,southeast asia,Q2,2015,0
Singapore,USD,Asia,southeast asia,Q3,2015,0
Singapore,USD,Asia,southeast asia,Q4,2015,0
Singapore,USD,Asia,southeast asia,Q1,2016,0
Singapore,USD,Asia,southeast asia,Q2,2016,0
Singapore,USD,Asia,southeast asia,Q3,2016,11431
Singapore,USD,Asia,southeast asia,Q4,2016,0
Singapore,USD,Asia,southeast asia,Q1,2017,22171
Solomon Islands,USD,Oceania,0,Q1,2009,0
Solomon Islands,USD,Oceania,0,Q2,2009,0
Solomon Islands,USD,Oceania,0,Q3,2009,0
Solomon Islands,USD,Oceania,0,Q4,2009,0
Solomon Islands,USD,Oceania,0,Q1,2010,0
Solomon Islands,USD,Oceania,0,Q2,2010,0
Solomon Islands,USD,Oceania,0,Q3,2010,0
Solomon Islands,USD,Oceania,0,Q4,2010,0
Solomon Islands,USD,Oceania,0,Q1,2011,0
Solomon Islands,USD,Oceania,0,Q2,2011,0
Solomon Islands,USD,Oceania,0,Q3,2011,0
Solomon Islands,USD,Oceania,0,Q4,2011,0
Solomon Islands,USD,Oceania,0,Q1,2012,0
Solomon Islands,USD,Oceania,0,Q2,2012,0
Solomon Islands,USD,Oceania,0,Q3,2012,0
Solomon Islands,USD,Oceania,0,Q4,2012,0
Solomon Islands,USD,Oceania,0,Q1,2013,0
Solomon Islands,USD,Oceania,0,Q2,2013,9546
Solomon Islands,USD,Oceania,0,Q3,2013,0
Solomon Islands,USD,Oceania,0,Q4,2013,4008
Solomon Islands,USD,Oceania,0,Q1,2014,6451
Solomon Islands,USD,Oceania,0,Q2,2014,0
Solomon Islands,USD,Oceania,0,Q3,2014,2205
Solomon Islands,USD,Oceania,0,Q4,2014,0
Solomon Islands,USD,Oceania,0,Q1,2015,0
Solomon Islands,USD,Oceania,0,Q2,2015,0
Solomon Islands,USD,Oceania,0,Q3,2015,0
Solomon Islands,USD,Oceania,0,Q4,2015,0
Solomon Islands,USD,Oceania,0,Q1,2016,0
Solomon Islands,USD,Oceania,0,Q2,2016,0
Solomon Islands,USD,Oceania,0,Q3,2016,0
Solomon Islands,USD,Oceania,0,Q4,2016,0
Solomon Islands,USD,Oceania,0,Q1,2017,0
South Africa,USD,Africa,other africa,Q1,2009,0
South Africa,USD,Africa,other africa,Q2,2009,0
South Africa,USD,Africa,other africa,Q3,2009,0
South Africa,USD,Africa,other africa,Q4,2009,0
South Africa,USD,Africa,other africa,Q1,2010,0
South Africa,USD,Africa,other africa,Q2,2010,0
South Africa,USD,Africa,other africa,Q3,2010,0
South Africa,USD,Africa,other africa,Q4,2010,0
South Africa,USD,Africa,other africa,Q1,2011,0
South Africa,USD,Africa,other africa,Q2,2011,0
South Africa,USD,Africa,other africa,Q3,2011,0
South Africa,USD,Africa,other africa,Q4,2011,0
South Africa,USD,Africa,other africa,Q1,2012,0
South Africa,USD,Africa,other africa,Q2,2012,0
South Africa,USD,Africa,other africa,Q3,2012,0
South Africa,USD,Africa,other africa,Q4,2012,0
South Africa,USD,Africa,other africa,Q1,2013,0
South Africa,USD,Africa,other africa,Q2,2013,0
South Africa,USD,Africa,other africa,Q3,2013,0
South Africa,USD,Africa,other africa,Q4,2013,0
South Africa,USD,Africa,other africa,Q1,2014,0
South Africa,USD,Africa,other africa,Q2,2014,0
South Africa,USD,Africa,other africa,Q3,2014,0
South Africa,USD,Africa,other africa,Q4,2014,0
South Africa,USD,Africa,other africa,Q1,2015,0
South Africa,USD,Africa,other africa,Q2,2015,0
South Africa,USD,Africa,other africa,Q3,2015,0
South Africa,USD,Africa,other africa,Q4,2015,0
South Africa,USD,Africa,other africa,Q1,2016,0
South Africa,USD,Africa,other africa,Q2,2016,0
South Africa,USD,Africa,other africa,Q3,2016,0
South Africa,USD,Africa,other africa,Q4,2016,0
South Africa,USD,Africa,other africa,Q1,2017,10080
South Sudan,USD,Africa,other africa,Q1,2009,0
South Sudan,USD,Africa,other africa,Q2,2009,0
South Sudan,USD,Africa,other africa,Q3,2009,0
South Sudan,USD,Africa,other africa,Q4,2009,0
South Sudan,USD,Africa,other africa,Q1,2010,0
South Sudan,USD,Africa,other africa,Q2,2010,0
South Sudan,USD,Africa,other africa,Q3,2010,0
South Sudan,USD,Africa,other africa,Q4,2010,0
South Sudan,USD,Africa,other africa,Q1,2011,0
South Sudan,USD,Africa,other africa,Q2,2011,0
South Sudan,USD,Africa,other africa,Q3,2011,0
South Sudan,USD,Africa,other africa,Q4,2011,0
South Sudan,USD,Africa,other africa,Q1,2012,0
South Sudan,USD,Africa,other africa,Q2,2012,0
South Sudan,USD,Africa,other africa,Q3,2012,0
South Sudan,USD,Africa,other africa,Q4,2012,0
South Sudan,USD,Africa,other africa,Q1,2013,0
South Sudan,USD,Africa,other africa,Q2,2013,0
South Sudan,USD,Africa,other africa,Q3,2013,0
South Sudan,USD,Africa,other africa,Q4,2013,0
South Sudan,USD,Africa,other africa,Q1,2014,0
South Sudan,USD,Africa,other africa,Q2,2014,0
South Sudan,USD,Africa,other africa,Q3,2014,0
South Sudan,USD,Africa,other africa,Q4,2014,24063
South Sudan,USD,Africa,other africa,Q1,2015,0
South Sudan,USD,Africa,other africa,Q2,2015,15045
South Sudan,USD,Africa,other africa,Q3,2015,0
South Sudan,USD,Africa,other africa,Q4,2015,0
South Sudan,USD,Africa,other africa,Q1,2016,0
South Sudan,USD,Africa,other africa,Q2,2016,0
South Sudan,USD,Africa,other africa,Q3,2016,0
South Sudan,USD,Africa,other africa,Q4,2016,0
South Sudan,USD,Africa,other africa,Q1,2017,0
Spain,USD,europe,0,Q1,2009,0
Spain,USD,europe,0,Q2,2009,24632
Spain,USD,europe,0,Q3,2009,0
Spain,USD,europe,0,Q4,2009,17803
Spain,USD,europe,0,Q1,2010,0
Spain,USD,europe,0,Q2,2010,23320
Spain,USD,europe,0,Q3,2010,0
Spain,USD,europe,0,Q4,2010,0
Spain,USD,europe,0,Q1,2011,0
Spain,USD,europe,0,Q2,2011,0
Spain,USD,europe,0,Q3,2011,0
Spain,USD,europe,0,Q4,2011,0
Spain,USD,europe,0,Q1,2012,0
Spain,USD,europe,0,Q2,2012,0
Spain,USD,europe,0,Q3,2012,0
Spain,USD,europe,0,Q4,2012,0
Spain,USD,europe,0,Q1,2013,0
Spain,USD,europe,0,Q2,2013,0
Spain,USD,europe,0,Q3,2013,0
Spain,USD,europe,0,Q4,2013,0
Spain,USD,europe,0,Q1,2014,0
Spain,USD,europe,0,Q2,2014,36830
Spain,USD,europe,0,Q3,2014,0
Spain,USD,europe,0,Q4,2014,0
Spain,USD,europe,0,Q1,2015,0
Spain,USD,europe,0,Q2,2015,0
Spain,USD,europe,0,Q3,2015,0
Spain,USD,europe,0,Q4,2015,0
Spain,USD,europe,0,Q1,2016,0
Spain,USD,europe,0,Q2,2016,0
Spain,USD,europe,0,Q3,2016,0
Spain,USD,europe,0,Q4,2016,0
Spain,USD,europe,0,Q1,2017,0
Sri Lanka,USD,Asia,south asia,Q1,2009,0
Sri Lanka,USD,Asia,south asia,Q2,2009,0
Sri Lanka,USD,Asia,south asia,Q3,2009,0
Sri Lanka,USD,Asia,south asia,Q4,2009,0
Sri Lanka,USD,Asia,south asia,Q1,2010,0
Sri Lanka,USD,Asia,south asia,Q2,2010,0
Sri Lanka,USD,Asia,south asia,Q3,2010,0
Sri Lanka,USD,Asia,south asia,Q4,2010,0
Sri Lanka,USD,Asia,south asia,Q1,2011,0
Sri Lanka,USD,Asia,south asia,Q2,2011,0
Sri Lanka,USD,Asia,south asia,Q3,2011,25418
Sri Lanka,USD,Asia,south asia,Q4,2011,117786
Sri Lanka,USD,Asia,south asia,Q1,2012,142649
Sri Lanka,USD,Asia,south asia,Q2,2012,180466
Sri Lanka,USD,Asia,south asia,Q3,2012,315924
Sri Lanka,USD,Asia,south asia,Q4,2012,0
Sri Lanka,USD,Asia,south asia,Q1,2013,92480
Sri Lanka,USD,Asia,south asia,Q2,2013,37533
Sri Lanka,USD,Asia,south asia,Q3,2013,0
Sri Lanka,USD,Asia,south asia,Q4,2013,0
Sri Lanka,USD,Asia,south asia,Q1,2014,0
Sri Lanka,USD,Asia,south asia,Q2,2014,0
Sri Lanka,USD,Asia,south asia,Q3,2014,0
Sri Lanka,USD,Asia,south asia,Q4,2014,0
Sri Lanka,USD,Asia,south asia,Q1,2015,0
Sri Lanka,USD,Asia,south asia,Q2,2015,0
Sri Lanka,USD,Asia,south asia,Q3,2015,0
Sri Lanka,USD,Asia,south asia,Q4,2015,0
Sri Lanka,USD,Asia,south asia,Q1,2016,0
Sri Lanka,USD,Asia,south asia,Q2,2016,0
Sri Lanka,USD,Asia,south asia,Q3,2016,0
Sri Lanka,USD,Asia,south asia,Q4,2016,0
Sri Lanka,USD,Asia,south asia,Q1,2017,0
Sudan,USD,Africa,other africa,Q1,2009,0
Sudan,USD,Africa,other africa,Q2,2009,0
Sudan,USD,Africa,other africa,Q3,2009,0
Sudan,USD,Africa,other africa,Q4,2009,0
Sudan,USD,Africa,other africa,Q1,2010,0
Sudan,USD,Africa,other africa,Q2,2010,0
Sudan,USD,Africa,other africa,Q3,2010,0
Sudan,USD,Africa,other africa,Q4,2010,0
Sudan,USD,Africa,other africa,Q1,2011,0
Sudan,USD,Africa,other africa,Q2,2011,0
Sudan,USD,Africa,other africa,Q3,2011,0
Sudan,USD,Africa,other africa,Q4,2011,0
Sudan,USD,Africa,other africa,Q1,2012,91920
Sudan,USD,Africa,other africa,Q2,2012,0
Sudan,USD,Africa,other africa,Q3,2012,0
Sudan,USD,Africa,other africa,Q4,2012,0
Sudan,USD,Africa,other africa,Q1,2013,0
Sudan,USD,Africa,other africa,Q2,2013,15000
Sudan,USD,Africa,other africa,Q3,2013,0
Sudan,USD,Africa,other africa,Q4,2013,0
Sudan,USD,Africa,other africa,Q1,2014,0
Sudan,USD,Africa,other africa,Q2,2014,0
Sudan,USD,Africa,other africa,Q3,2014,0
Sudan,USD,Africa,other africa,Q4,2014,0
Sudan,USD,Africa,other africa,Q1,2015,0
Sudan,USD,Africa,other africa,Q2,2015,0
Sudan,USD,Africa,other africa,Q3,2015,0
Sudan,USD,Africa,other africa,Q4,2015,0
Sudan,USD,Africa,other africa,Q1,2016,0
Sudan,USD,Africa,other africa,Q2,2016,0
Sudan,USD,Africa,other africa,Q3,2016,0
Sudan,USD,Africa,other africa,Q4,2016,0
Sudan,USD,Africa,other africa,Q1,2017,0
Suriname,USD,Latin America,0,Q1,2009,0
Suriname,USD,Latin America,0,Q2,2009,0
Suriname,USD,Latin America,0,Q3,2009,0
Suriname,USD,Latin America,0,Q4,2009,0
Suriname,USD,Latin America,0,Q1,2010,0
Suriname,USD,Latin America,0,Q2,2010,12778
Suriname,USD,Latin America,0,Q3,2010,0
Suriname,USD,Latin America,0,Q4,2010,0
Suriname,USD,Latin America,0,Q1,2011,0
Suriname,USD,Latin America,0,Q2,2011,28737
Suriname,USD,Latin America,0,Q3,2011,114390
Suriname,USD,Latin America,0,Q4,2011,0
Suriname,USD,Latin America,0,Q1,2012,214352
Suriname,USD,Latin America,0,Q2,2012,200547
Suriname,USD,Latin America,0,Q3,2012,155440
Suriname,USD,Latin America,0,Q4,2012,20959
Suriname,USD,Latin America,0,Q1,2013,173022
Suriname,USD,Latin America,0,Q2,2013,309732
Suriname,USD,Latin America,0,Q3,2013,0
Suriname,USD,Latin America,0,Q4,2013,0
Suriname,USD,Latin America,0,Q1,2014,8734
Suriname,USD,Latin America,0,Q2,2014,69645
Suriname,USD,Latin America,0,Q3,2014,0
Suriname,USD,Latin America,0,Q4,2014,19602
Suriname,USD,Latin America,0,Q1,2015,150927
Suriname,USD,Latin America,0,Q2,2015,0
Suriname,USD,Latin America,0,Q3,2015,0
Suriname,USD,Latin America,0,Q4,2015,0
Suriname,USD,Latin America,0,Q1,2016,0
Suriname,USD,Latin America,0,Q2,2016,0
Suriname,USD,Latin America,0,Q3,2016,0
Suriname,USD,Latin America,0,Q4,2016,0
Suriname,USD,Latin America,0,Q1,2017,0
Taiwan,USD,Asia,other asia,Q1,2009,0
Taiwan,USD,Asia,other asia,Q2,2009,5908
Taiwan,USD,Asia,other asia,Q3,2009,0
Taiwan,USD,Asia,other asia,Q4,2009,0
Taiwan,USD,Asia,other asia,Q1,2010,0
Taiwan,USD,Asia,other asia,Q2,2010,32144
Taiwan,USD,Asia,other asia,Q3,2010,15730
Taiwan,USD,Asia,other asia,Q4,2010,0
Taiwan,USD,Asia,other asia,Q1,2011,5078
Taiwan,USD,Asia,other asia,Q2,2011,149252
Taiwan,USD,Asia,other asia,Q3,2011,0
Taiwan,USD,Asia,other asia,Q4,2011,53183
Taiwan,USD,Asia,other asia,Q1,2012,11234
Taiwan,USD,Asia,other asia,Q2,2012,0
Taiwan,USD,Asia,other asia,Q3,2012,0
Taiwan,USD,Asia,other asia,Q4,2012,16494
Taiwan,USD,Asia,other asia,Q1,2013,0
Taiwan,USD,Asia,other asia,Q2,2013,0
Taiwan,USD,Asia,other asia,Q3,2013,0
Taiwan,USD,Asia,other asia,Q4,2013,9182
Taiwan,USD,Asia,other asia,Q1,2014,0
Taiwan,USD,Asia,other asia,Q2,2014,0
Taiwan,USD,Asia,other asia,Q3,2014,0
Taiwan,USD,Asia,other asia,Q4,2014,0
Taiwan,USD,Asia,other asia,Q1,2015,0
Taiwan,USD,Asia,other asia,Q2,2015,0
Taiwan,USD,Asia,other asia,Q3,2015,0
Taiwan,USD,Asia,other asia,Q4,2015,0
Taiwan,USD,Asia,other asia,Q1,2016,0
Taiwan,USD,Asia,other asia,Q2,2016,0
Taiwan,USD,Asia,other asia,Q3,2016,0
Taiwan,USD,Asia,other asia,Q4,2016,0
Taiwan,USD,Asia,other asia,Q1,2017,0
Tanzania,USD,Africa,other africa,Q1,2009,0
Tanzania,USD,Africa,other africa,Q2,2009,0
Tanzania,USD,Africa,other africa,Q3,2009,0
Tanzania,USD,Africa,other africa,Q4,2009,0
Tanzania,USD,Africa,other africa,Q1,2010,0
Tanzania,USD,Africa,other africa,Q2,2010,0
Tanzania,USD,Africa,other africa,Q3,2010,96773
Tanzania,USD,Africa,other africa,Q4,2010,0
Tanzania,USD,Africa,other africa,Q1,2011,0
Tanzania,USD,Africa,other africa,Q2,2011,0
Tanzania,USD,Africa,other africa,Q3,2011,0
Tanzania,USD,Africa,other africa,Q4,2011,0
Tanzania,USD,Africa,other africa,Q1,2012,8255
Tanzania,USD,Africa,other africa,Q2,2012,10834
Tanzania,USD,Africa,other africa,Q3,2012,26443
Tanzania,USD,Africa,other africa,Q4,2012,0
Tanzania,USD,Africa,other africa,Q1,2013,0
Tanzania,USD,Africa,other africa,Q2,2013,20852
Tanzania,USD,Africa,other africa,Q3,2013,0
Tanzania,USD,Africa,other africa,Q4,2013,0
Tanzania,USD,Africa,other africa,Q1,2014,0
Tanzania,USD,Africa,other africa,Q2,2014,299940
Tanzania,USD,Africa,other africa,Q3,2014,0
Tanzania,USD,Africa,other africa,Q4,2014,58450
Tanzania,USD,Africa,other africa,Q1,2015,117650
Tanzania,USD,Africa,other africa,Q2,2015,0
Tanzania,USD,Africa,other africa,Q3,2015,14872
Tanzania,USD,Africa,other africa,Q4,2015,29766
Tanzania,USD,Africa,other africa,Q1,2016,0
Tanzania,USD,Africa,other africa,Q2,2016,0
Tanzania,USD,Africa,other africa,Q3,2016,0
Tanzania,USD,Africa,other africa,Q4,2016,0
Tanzania,USD,Africa,other africa,Q1,2017,0
Thailand,USD,Asia,southeast asia,Q1,2009,37519
Thailand,USD,Asia,southeast asia,Q2,2009,7497
Thailand,USD,Asia,southeast asia,Q3,2009,0
Thailand,USD,Asia,southeast asia,Q4,2009,19732
Thailand,USD,Asia,southeast asia,Q1,2010,0
Thailand,USD,Asia,southeast asia,Q2,2010,206051
Thailand,USD,Asia,southeast asia,Q3,2010,722030
Thailand,USD,Asia,southeast asia,Q4,2010,180517
Thailand,USD,Asia,southeast asia,Q1,2011,324896
Thailand,USD,Asia,southeast asia,Q2,2011,181336
Thailand,USD,Asia,southeast asia,Q3,2011,162154
Thailand,USD,Asia,southeast asia,Q4,2011,342833
Thailand,USD,Asia,southeast asia,Q1,2012,2095
Thailand,USD,Asia,southeast asia,Q2,2012,53035
Thailand,USD,Asia,southeast asia,Q3,2012,32433
Thailand,USD,Asia,southeast asia,Q4,2012,4405
Thailand,USD,Asia,southeast asia,Q1,2013,0
Thailand,USD,Asia,southeast asia,Q2,2013,99340
Thailand,USD,Asia,southeast asia,Q3,2013,0
Thailand,USD,Asia,southeast asia,Q4,2013,63861
Thailand,USD,Asia,southeast asia,Q1,2014,414302
Thailand,USD,Asia,southeast asia,Q2,2014,1455510
Thailand,USD,Asia,southeast asia,Q3,2014,57876
Thailand,USD,Asia,southeast asia,Q4,2014,80510
Thailand,USD,Asia,southeast asia,Q1,2015,44781
Thailand,USD,Asia,southeast asia,Q2,2015,0
Thailand,USD,Asia,southeast asia,Q3,2015,330448
Thailand,USD,Asia,southeast asia,Q4,2015,12969
Thailand,USD,Asia,southeast asia,Q1,2016,114789
Thailand,USD,Asia,southeast asia,Q2,2016,94263
Thailand,USD,Asia,southeast asia,Q3,2016,0
Thailand,USD,Asia,southeast asia,Q4,2016,0
Thailand,USD,Asia,southeast asia,Q1,2017,0
Togo,USD,Africa,west africa,Q1,2009,0
Togo,USD,Africa,west africa,Q2,2009,0
Togo,USD,Africa,west africa,Q3,2009,0
Togo,USD,Africa,west africa,Q4,2009,1002012
Togo,USD,Africa,west africa,Q1,2010,21250
Togo,USD,Africa,west africa,Q2,2010,1350009
Togo,USD,Africa,west africa,Q3,2010,3745443
Togo,USD,Africa,west africa,Q4,2010,1686940
Togo,USD,Africa,west africa,Q1,2011,3256813
Togo,USD,Africa,west africa,Q2,2011,1792691
Togo,USD,Africa,west africa,Q3,2011,4155406
Togo,USD,Africa,west africa,Q4,2011,6582869
Togo,USD,Africa,west africa,Q1,2012,2918421
Togo,USD,Africa,west africa,Q2,2012,2392815
Togo,USD,Africa,west africa,Q3,2012,9603691
Togo,USD,Africa,west africa,Q4,2012,5386196
Togo,USD,Africa,west africa,Q1,2013,3379297
Togo,USD,Africa,west africa,Q2,2013,1833634
Togo,USD,Africa,west africa,Q3,2013,1433311
Togo,USD,Africa,west africa,Q4,2013,1686518
Togo,USD,Africa,west africa,Q1,2014,4650768
Togo,USD,Africa,west africa,Q2,2014,8977356
Togo,USD,Africa,west africa,Q3,2014,7381201
Togo,USD,Africa,west africa,Q4,2014,5005483
Togo,USD,Africa,west africa,Q1,2015,4399835
Togo,USD,Africa,west africa,Q2,2015,3235670
Togo,USD,Africa,west africa,Q3,2015,6610672
Togo,USD,Africa,west africa,Q4,2015,3437194
Togo,USD,Africa,west africa,Q1,2016,2130543
Togo,USD,Africa,west africa,Q2,2016,180889
Togo,USD,Africa,west africa,Q3,2016,0
Togo,USD,Africa,west africa,Q4,2016,0
Togo,USD,Africa,west africa,Q1,2017,0
Unidentified Country,USD,other,0,Q1,2009,0
Unidentified Country,USD,other,0,Q2,2009,0
Unidentified Country,USD,other,0,Q3,2009,0
Unidentified Country,USD,other,0,Q4,2009,0
Unidentified Country,USD,other,0,Q1,2010,0
Unidentified Country,USD,other,0,Q2,2010,0
Unidentified Country,USD,other,0,Q3,2010,0
Unidentified Country,USD,other,0,Q4,2010,0
Unidentified Country,USD,other,0,Q1,2011,0
Unidentified Country,USD,other,0,Q2,2011,0
Unidentified Country,USD,other,0,Q3,2011,0
Unidentified Country,USD,other,0,Q4,2011,0
Unidentified Country,USD,other,0,Q1,2012,0
Unidentified Country,USD,other,0,Q2,2012,0
Unidentified Country,USD,other,0,Q3,2012,0
Unidentified Country,USD,other,0,Q4,2012,0
Unidentified Country,USD,other,0,Q1,2013,0
Unidentified Country,USD,other,0,Q2,2013,0
Unidentified Country,USD,other,0,Q3,2013,0
Unidentified Country,USD,other,0,Q4,2013,0
Unidentified Country,USD,other,0,Q1,2014,0
Unidentified Country,USD,other,0,Q2,2014,0
Unidentified Country,USD,other,0,Q3,2014,79107
Unidentified Country,USD,other,0,Q4,2014,0
Unidentified Country,USD,other,0,Q1,2015,0
Unidentified Country,USD,other,0,Q2,2015,0
Unidentified Country,USD,other,0,Q3,2015,0
Unidentified Country,USD,other,0,Q4,2015,0
Unidentified Country,USD,other,0,Q1,2016,0
Unidentified Country,USD,other,0,Q2,2016,0
Unidentified Country,USD,other,0,Q3,2016,0
Unidentified Country,USD,other,0,Q4,2016,0
Unidentified Country,USD,other,0,Q1,2017,0
United Arab Emirates,USD,Asia,other asia,Q1,2009,0
United Arab Emirates,USD,Asia,other asia,Q2,2009,0
United Arab Emirates,USD,Asia,other asia,Q3,2009,0
United Arab Emirates,USD,Asia,other asia,Q4,2009,0
United Arab Emirates,USD,Asia,other asia,Q1,2010,0
United Arab Emirates,USD,Asia,other asia,Q2,2010,0
United Arab Emirates,USD,Asia,other asia,Q3,2010,19479
United Arab Emirates,USD,Asia,other asia,Q4,2010,130070
United Arab Emirates,USD,Asia,other asia,Q1,2011,160485
United Arab Emirates,USD,Asia,other asia,Q2,2011,110598
United Arab Emirates,USD,Asia,other asia,Q3,2011,15479
United Arab Emirates,USD,Asia,other asia,Q4,2011,0
United Arab Emirates,USD,Asia,other asia,Q1,2012,0
United Arab Emirates,USD,Asia,other asia,Q2,2012,0
United Arab Emirates,USD,Asia,other asia,Q3,2012,0
United Arab Emirates,USD,Asia,other asia,Q4,2012,0
United Arab Emirates,USD,Asia,other asia,Q1,2013,16850
United Arab Emirates,USD,Asia,other asia,Q2,2013,0
United Arab Emirates,USD,Asia,other asia,Q3,2013,0
United Arab Emirates,USD,Asia,other asia,Q4,2013,0
United Arab Emirates,USD,Asia,other asia,Q1,2014,0
United Arab Emirates,USD,Asia,other asia,Q2,2014,0
United Arab Emirates,USD,Asia,other asia,Q3,2014,0
United Arab Emirates,USD,Asia,other asia,Q4,2014,0
United Arab Emirates,USD,Asia,other asia,Q1,2015,0
